Name,Class,Variant,Role,PV,Type,Size,Move,Short,ShortMin,Medium,MediumMin,Long,LongMin,Extreme,ExtremeMin,Threshold,Overheat,Armor,Structure,Specials,ImageURL,Star League (2571 - 2780),Early Succession War (2781 - 2900),Late Succession War - LosTech (2901 - 3019),Late Succession War - Renaissance (3020 - 3049),Clan Invasion (3050 - 3061),Civil War (3062 - 3067),Jihad (3068 - 3085),Early Republic (3086 - 3100),Late Republic (3101 - 3130),Dark Ages (3131 - 3150),ilClan (3151 - 9999)
Harrier Heavy Hover Tank (Re-Laser),Harrier Heavy Hover Tank,(Re-Laser),Striker,35,CV,2,"20""h",3,False,3,False,0,False,0,False,0,0,3,2,"CASE,REAR1/1/-,REL,SRCH",https://i.ibb.co/b3qG7Cp/harrier-hover-tank-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Federated Suns, Free Worlds League, Republic of the Sphere","Capellan Confederation, Clan Protectorate, Draconis Combine, Federated Suns, Free Worlds League, Free Worlds League (Duchy of Andurien), Mercenary"
Hawk Hover Tank (LTV-4),Hawk Hover Tank,(LTV-4),Striker,27,CV,2,"14""h",2,False,2,False,1,False,0,False,0,0,3,3,"EE,SRCH,TUR(2/2/1)",https://i.ibb.co/LrjZnd2/hawk-hover-tank.png,"Inner Sphere General, Mercenary, Periphery General, Star League General","ComStar, Inner Sphere General, Mercenary, Periphery General","ComStar, Inner Sphere General, Mercenary, Periphery General","ComStar, Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General"
JES I Tactical Missile Carrier  ,JES I Tactical Missile Carrier, ,Striker,33,CV,2,"10""h",6,False,6,False,0,False,0,False,0,0,2,3,"SRCH,SRM5/5,TUR(1/1/-)",https://i.ibb.co/CVrWmsY/jes-i-3075.png,,,,,,,,,,,
JES I Tactical Missile Carrier (3082 Upgrade),JES I Tactical Missile Carrier,(3082 Upgrade),Striker,43,CV,2,"16""h",6,False,6,False,0,False,0,False,0,0,2,3,"SRCH,SRM5/5,TUR(1/1/-)",https://i.ibb.co/CVrWmsY/jes-i-3075.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Rasalhague Dominion, Wolf's Dragoons","Clan Jade Falcon, Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Rasalhague Dominion, Wolf's Dragoons","Alyina Mercantile League, Clan Jade Falcon, Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Rasalhague Dominion, Star League (Clan Jade Falcon), Wolf Empire, Wolf's Dragoons"
Kanga Medium Hovertank  ,Kanga Medium Hovertank, ,Striker,25,CV,2,"16""h/12""j",2,False,2,False,2,False,0,False,0,0,2,2,"EE,IF1,SRCH,JMPW1",https://i.ibb.co/cDGTKLB/kanga-3050u.png,,,,,,,,,,,
Kanga Medium Hovertank (AC),Kanga Medium Hovertank,(AC),Striker,24,CV,2,"16""h",2,False,2,False,1,False,0,False,0,0,2,2,"AC1/1/-,EE,IF1,SRCH",https://i.ibb.co/cDGTKLB/kanga-3050u.png,Unknown,Star League in Exile,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Kanga-X Jump Tank  ,Kanga-X Jump Tank, ,Striker,36,CV,2,"16""h/12""j",3,False,3,False,1,False,0,False,0,0,4,3,"CASE,SRCH,TUR(3/3/1),JMPW1",https://i.ibb.co/cDGTKLB/kanga-3050u.png,,,,,,,,,,,
Korvin Tank KRV-3,Korvin Tank,KRV-3,Missile Boat,23,CV,2,"10""t",2,False,2,False,1,False,0,False,0,0,4,3,"IF1,REAR0*/-/-,SRCH,TUR(2/2/1,IF1)",https://i.ibb.co/Zfk1k8q/korvin-3075.png,"Capellan Confederation, Rim Worlds Republic - Terran Corps, Star League Regular, Terran Hegemony",Extinct,Extinct,Extinct,Extinct,Extinct,Escorpión Imperio,Escorpión Imperio,Escorpión Imperio,"Escorpión Imperio, Scorpion Empire",Scorpion Empire
Ku Wheeled Assault Tank  ,Ku Wheeled Assault Tank, ,Brawler,27,CV,2,"8""w",4,False,4,False,3,False,0,False,0,0,4,3,"CASE,SRCH,TUR(3/3/3)",https://i.ibb.co/gdwcBzc/ku-3060.png,,,,,,,,,,,
"Ku Wheeled Assault Tank (IFV) ""Turhan II""",Ku Wheeled Assault Tank,"(IFV) ""Turhan II""",Striker,34,CV,2,"14""w",2,False,2,False,0,False,0,False,0,0,5,3,"CASE,ECM,IT10,SRCH,TUR(2/2/-)",https://i.ibb.co/gdwcBzc/ku-3060.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clan Hell's Horses,"Clan Hell's Horses, Clan Jade Falcon","Clan Hell's Horses, Clan Jade Falcon","Clan Hell's Horses, Clan Jade Falcon","Alyina Mercantile League, Clan Hell's Horses, Clan Jade Falcon, Star League (Clan Jade Falcon)"
Manta Fast Attack Submarine  ,Manta Fast Attack Submarine, ,Scout,30,CV,2,"14""s",1,False,1,False,1,False,0,False,0,0,5,2,"SRCH,TOR1/1/-",https://i.ibb.co/LStpKMx/manta-3085.png,,,,,,,,,,,
Maxim (I) Heavy Hover Transport,Maxim (I) Heavy Hover Transport,,Striker,35,CV,2,"16""h",3,False,3,False,0,False,0,False,0,0,4,3,"IT12,SRCH,TAG,TUR(3/3/-,TAG)",https://i.ibb.co/NTsPKM1/maxim-rg.png,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons"
Maxim (I) Heavy Hover Transport (Company Command),Maxim (I) Heavy Hover Transport,(Company Command),Striker,44,CV,2,"16""h",3,False,3,False,0,False,0,False,0,0,4,3,"C3M2,ECM,MHQ10,SRCH,TAG,TUR(3/3/-)",https://i.ibb.co/NTsPKM1/maxim-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons"
Maxim Flanker,Maxim Flanker,,Missile Boat,27,CV,2,"16""h",2,False,2,False,1,False,0,False,0,0,3,2,"IF1,IT4,REAR0*/-/-,SRCH",https://i.ibb.co/NTsPKM1/maxim-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unique,Unknown,Unknown,Unknown,Unknown
Maxim Heavy Hover Transport  ,Maxim Heavy Hover Transport, ,Striker,29,CV,2,"16""h",3,False,2,False,1,False,0,False,0,0,3,3,"EE,IF1,IT3,SRCH,SRM1/1,TUR(2/1/-)",https://i.ibb.co/NTsPKM1/maxim-rg.png,,,,,,,,,,,
Maxim Heavy Hover Transport (3052 Upgrade),Maxim Heavy Hover Transport,(3052 Upgrade),Striker,37,CV,2,"16""h",3,False,3,False,1,False,0,False,0,0,4,3,"EE,IF1,IT3,SRCH,TAG,TUR(2/1/-,TAG)",https://i.ibb.co/NTsPKM1/maxim-rg.png,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons"
Maxim Heavy Hover Transport (Anti-Infantry),Maxim Heavy Hover Transport,(Anti-Infantry),Striker,30,CV,2,"16""h",3,False,2,False,1,False,0,False,0,0,3,3,"EE,IF1,IT3,SRCH,TAG,TUR(2/1/-,TAG)",https://i.ibb.co/NTsPKM1/maxim-rg.png,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons"
Maxim Heavy Hover Transport (BA Factory Upgrade),Maxim Heavy Hover Transport,(BA Factory Upgrade),Striker,36,CV,2,"16""h",3,False,3,False,1,False,0,False,0,0,4,3,"EE,IF1,IT4,SRCH,TUR(2/1/-)",https://i.ibb.co/NTsPKM1/maxim-rg.png,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons"
Maxim Heavy Hover Transport (BA Field Upgrade),Maxim Heavy Hover Transport,(BA Field Upgrade),Striker,36,CV,2,"16""h",2,False,3,False,1,False,0,False,0,0,4,3,"EE,IF1,IT4,SRCH,TAG,TUR(1/1/-,TAG)",https://i.ibb.co/NTsPKM1/maxim-rg.png,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons"
Maxim Heavy Hover Transport (C3M),Maxim Heavy Hover Transport,(C3M),Striker,42,CV,2,"16""h",2,False,3,False,1,False,0,False,0,0,4,3,"C3M,EE,IF1,MHQ5,SRCH,TAG,TUR(1/1/-)",https://i.ibb.co/NTsPKM1/maxim-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons"
Maxim Heavy Hover Transport (C3S),Maxim Heavy Hover Transport,(C3S),Striker,38,CV,2,"16""h",2,False,3,False,1,False,0,False,0,0,4,3,"C3S,EE,IF1,IT4,MHQ1,SRCH,TAG,TUR(1/1/-,TAG)",https://i.ibb.co/NTsPKM1/maxim-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons"
Maxim Heavy Hover Transport (Clan),Maxim Heavy Hover Transport,(Clan),Striker,38,CV,2,"16""h",3,False,3,False,1,False,0,False,0,0,4,3,"CASE,ECM,EE,IF1,IT6,SRCH,TUR(2/2/-)",https://i.ibb.co/NTsPKM1/maxim-rg.png,Unknown,Unknown,Unknown,Unknown,"Clan Blood Spirit, Clan Cloud Cobra, Clan Coyote, Clan Fire Mandrill, Clan Goliath Scorpion, Clan Ice Hellion, Clan Snow Raven, Clan Star Adder, Clan Steel Viper, IS Clan General, Wolf's Dragoons","HW Clan General, IS Clan General, Wolf's Dragoons","Escorpión Imperio, HW Clan General, IS Clan General, Society, Wolf's Dragoons","Escorpión Imperio, IS Clan General, Wolf's Dragoons","Escorpión Imperio, IS Clan General, Wolf's Dragoons","Escorpión Imperio, IS Clan General, Scorpion Empire, Wolf's Dragoons","IS Clan General, Kell Hounds, Scorpion Empire, Wolf's Dragoons"
Maxim Heavy Hover Transport (Escort),Maxim Heavy Hover Transport,(Escort),Striker,37,CV,2,"16""h",4,False,3,False,1,False,0,False,0,0,4,3,"FC,IF1,REAR1/1/0*,SRCH,TUR(2/2/-)",https://i.ibb.co/NTsPKM1/maxim-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons"
Maxim Heavy Hover Transport (Fire Support),Maxim Heavy Hover Transport,(Fire Support),Missile Boat,33,CV,2,"16""h",2,False,2,False,2,False,0,False,0,0,4,3,"EE,IF2,IT3,LRM1/2/2,SRCH,TUR(1/1/1,IF1)",https://i.ibb.co/NTsPKM1/maxim-rg.png,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Rasalhague Dominion, Wolf's Dragoons"
Maxim Heavy Hover Transport (SRM2),Maxim Heavy Hover Transport,(SRM2),Striker,29,CV,2,"16""h",3,False,2,False,1,False,0,False,0,0,3,3,"EE,IF1,IT3,SRCH,SRM1/1,TUR(2/2/-,SRM1/1)",https://i.ibb.co/NTsPKM1/maxim-rg.png,Unknown,Unknown,"Inner Sphere General, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Capellan Confederation, Free Worlds League (Duchy of Andurien), Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Non-Aligned Worlds), Free Worlds League (Oriente Protectorate), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Mercenary, Periphery General",Extinct,Extinct
Maxim Heavy Hover Transport (SRM4),Maxim Heavy Hover Transport,(SRM4),Striker,27,CV,2,"16""h",3,False,2,False,0,False,0,False,0,0,3,3,"EE,IT3,SRCH,SRM2/2,TUR(2/1/-)",https://i.ibb.co/NTsPKM1/maxim-rg.png,Unknown,"Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Capellan Confederation, Free Worlds League (Duchy of Andurien), Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Non-Aligned Worlds), Free Worlds League (Oriente Protectorate), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Mercenary, Periphery General","Free Worlds League, Free Worlds League (Duchy of Andurien), Free Worlds League (Non-Aligned Worlds), Free Worlds League (Rim Commonality), Mercenary, Periphery General","Free Worlds League, Free Worlds League (Duchy of Andurien), Mercenary, Periphery General"
Maxim Mk II Transport  ,Maxim Mk II Transport, ,Striker,25,CV,2,"16""h",1,False,1,False,0,True,0,False,0,0,4,3,"CASE,IF0*,IT16,SRCH,TUR(1/1/0*,IF0*)",https://i.ibb.co/5nYvLzm/maxim-mk-ii-3085.png,,,,,,,,,,,
Maxim Mk II Transport (ECM),Maxim Mk II Transport,(ECM),Scout,24,CV,2,"16""h",0,True,0,True,0,False,0,False,0,0,4,3,"ECM,IT16,SRCH,TUR(0*/0*/-)",https://i.ibb.co/5nYvLzm/maxim-mk-ii-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Lyran Commonwealth, Mercenary, Republic of the Sphere","Lyran Commonwealth, Mercenary, Republic of the Sphere","Draconis Combine, Lyran Commonwealth, Mercenary, Republic of the Sphere","Draconis Combine, Lyran Commonwealth, Mercenary, Tamar Pact, Vesper Marches"
"Maxim Mk II Transport (Infantry Support) ""Shiloh""",Maxim Mk II Transport,"(Infantry Support) ""Shiloh""",Sniper,32,CV,2,"16""h",2,False,2,False,2,False,0,False,0,0,4,3,"CASE,IF0*,IT8,SRCH,TUR(2/2/2,IF0*)",https://i.ibb.co/5nYvLzm/maxim-mk-ii-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Lyran Commonwealth, Republic of the Sphere","Lyran Commonwealth, Republic of the Sphere","Clan Jade Falcon, Lyran Commonwealth, Republic of the Sphere","Alyina Mercantile League, Clan Jade Falcon, Lyran Commonwealth, Tamar Pact, Vesper Marches"
Musketeer Hover Tank  ,Musketeer Hover Tank, ,Striker,34,CV,2,"14""h",3,False,3,False,0,False,0,False,0,0,4,3,"CASE,EE,SRCH,TAG,TUR(3/3/-)",https://i.ibb.co/D1dDdNJ/musketeer-3067.png,,,,,,,,,,,
Musketeer Hover Tank (3080 Upgrade),Musketeer Hover Tank,(3080 Upgrade),Striker,33,CV,2,"16""h",2,False,2,False,0,False,0,False,0,0,5,3,"CASE,IT4,SRCH,TAG,TUR(2/2/-)",https://i.ibb.co/D1dDdNJ/musketeer-3067.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Federated Suns,"Federated Suns, Republic of the Sphere","Federated Suns, Republic of the Sphere","Draconis Combine, Federated Suns, Republic of the Sphere","Draconis Combine, Federated Suns"
Musketeer Hover Tank (Armor),Musketeer Hover Tank,(Armor),Striker,36,CV,2,"14""h",2,False,2,False,1,False,0,False,0,0,6,3,"CASE,EE,SRCH,TAG,TUR(2/2/1)",https://i.ibb.co/D1dDdNJ/musketeer-3067.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Federated Suns,Federated Suns,Federated Suns,"Draconis Combine, Federated Suns","Draconis Combine, Federated Suns"
Partisan AA Vehicle  ,Partisan AA Vehicle, ,Sniper,16,CV,2,"10""w",1,False,1,False,1,False,0,False,0,0,3,3,"FLK1/1/1,SRCH,TUR(1/1/1,FLK1/1/1)",https://i.ibb.co/0FLcNcc/partisan-aa-3150.jpg,,,,,,,,,,,
Partisan AA Vehicle (3134 Upgrade),Partisan AA Vehicle,(3134 Upgrade),Sniper,15,CV,2,"10""w",0,True,1,False,1,False,0,False,0,0,3,3,"CASE,SRCH,TUR(0*/1/1)",https://i.ibb.co/0FLcNcc/partisan-aa-3150.jpg,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Free Worlds League,Free Worlds League
Regulator II Hovertank  ,Regulator II Hovertank, ,Sniper,43,CV,2,"20""h",2,False,2,False,2,False,0,False,0,0,6,3,"SRCH,TUR(2/2/2)",https://i.ibb.co/vmm54KC/regulator-ii-3085.png,,,,,,,,,,,
Regulator II Hovertank (RAC),Regulator II Hovertank,(RAC),Skirmisher,49,CV,2,"20""h",3,False,3,False,0,False,0,False,0,0,6,3,"ECM,SRCH,TUR(3/3/-)",https://i.ibb.co/vmm54KC/regulator-ii-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Republic of the Sphere,Republic of the Sphere,Republic of the Sphere,"Star League (Clan Jade Falcon), Star League (Clan Smoke Jaguar), Star League (Clan Wolf)"
Regulator II Hovertank (Stealth),Regulator II Hovertank,(Stealth),Scout,34,CV,2,"20""h",1,False,1,False,1,False,0,False,0,0,4,3,"ECM,SRCH,STL,TUR(1/1/1)",https://i.ibb.co/vmm54KC/regulator-ii-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Capellan Confederation,Capellan Confederation,Capellan Confederation,Capellan Confederation
Sabaku Kaze Heavy Scout Hover Tank  ,Sabaku Kaze Heavy Scout Hover Tank, ,Striker,38,CV,2,"18""h",4,False,3,False,0,False,0,False,0,0,5,3,"REAR1/1/-,SRCH,TUR(3/2/-)",https://i.ibb.co/HGg4rQT/sabaku-kaze-3075.png,,,,,,,,,,,
Schildkröte Line Tank  ,Schildkröte Line Tank, ,Sniper,28,CV,2,"6""t",2,False,2,False,2,False,0,False,0,0,7,3,"AMS,ARS,CASE,FLK1/1/1,SRCH,TUR(2/2/2,AMS,FLK1/1/1)",https://i.ibb.co/1RH31bF/schildkrote-3150.png,,,,,,,,,,,
Schildkröte Line Tank (HPPC),Schildkröte Line Tank,(HPPC),Sniper,28,CV,2,"6""t",2,False,2,False,2,False,0,False,0,0,7,3,"AMS,ARS,CASE,SRCH,TUR(2/2/2,AMS)",https://i.ibb.co/1RH31bF/schildkrote-3150.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Lyran Commonwealth, Mercenary","Lyran Commonwealth, Mercenary, Tamar Pact, Vesper Marches"
Schildkröte Line Tank (Light Gauss),Schildkröte Line Tank,(Light Gauss),Sniper,24,cv,2,"6""t",1,False,1,False,1,False,0,False,0,0,7,3,"AMS,ARS,CASE,SRCH,TUR(1/1/1,AMS)",https://i.ibb.co/1RH31bF/schildkrote-3150.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Lyran Commonwealth, Mercenary","Lyran Commonwealth, Mercenary"
Schildkröte Line Tank (Plasma),Schildkröte Line Tank,(Plasma),Sniper,29,cv,2,"6""t",3,False,2,False,1,False,0,False,0,0,7,3,"AMS,ARS,CASE,IF0*,SRCH,TAG,TUR(3/2/1,AMS,IF0*,TAG)",https://i.ibb.co/1RH31bF/schildkrote-3150.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Lyran Commonwealth, Mercenary","Lyran Commonwealth, Mercenary"
Sheriff Infantry Support Tank  ,Sheriff Infantry Support Tank, ,Brawler,23,CV,2,"10""w",1,False,1,False,0,False,0,False,0,0,7,3,"AC1/1/-,CASE,FC,SRCH,TUR(1/1/-,AC1/1/-)",https://i.ibb.co/Xzzcy9X/sheriff-3150.png,,,,,,,,,,,
Sleipnir APC Tank  ,Sleipnir APC Tank, ,Brawler,18,CV,2,"10""w",2,False,1,False,0,False,0,False,0,0,4,3,"EE,HTC,IT4,SRCH,TUR(2/1/-)",https://i.ibb.co/ypsWZD0/sleipnir-ha.png,,,,,,,,,,,
Sleipnir APC Tank (SRM),Sleipnir APC Tank,(SRM),Brawler,22,CV,2,"10""w",3,False,2,False,0,False,0,False,0,0,4,3,"EE,HTC,IT4,SRCH,SRM2/2,TUR(3/2/-,SRM2/2)",https://i.ibb.co/ypsWZD0/sleipnir-ha.png,Unknown,Unknown,Periphery General,Periphery General,Periphery General,Periphery General,Periphery General,Pirates,Pirates,Pirates,Pirates
SM Tank Destroyer SM1,SM Tank Destroyer,SM1,Striker,42,CV,2,"16""h",4,False,4,False,0,False,0,False,0,0,5,3,"CASE,SRCH,TUR(0*/0*/-)",https://i.ibb.co/FKH1y5T/sm1-tank-destroyer-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Nova Cat, Draconis Combine","Clan Nova Cat, Draconis Combine, Republic of the Sphere","Clan Nova Cat, Draconis Combine, Kell Hounds, Lyran Commonwealth, Mercenary, Republic of the Sphere","Clan Nova Cat, Inner Sphere General, Kell Hounds, Mercenary","Clan Protectorate, Inner Sphere General, Kell Hounds, Mercenary"
"SM Tank Destroyer SM1 ""Telos""",SM Tank Destroyer,"SM1 ""Telos""",Missile Boat,29,CV,2,"16""h",1,False,1,False,1,False,0,False,0,0,4,2,"CASE,ECM,IF1,SRCH,STL",https://i.ibb.co/FKH1y5T/sm1-tank-destroyer-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine
SM Tank Destroyer SM1A,SM Tank Destroyer,SM1A,Striker,35,CV,2,"16""h",2,False,2,False,0,False,0,False,0,0,5,3,"CASE,FLK1/1/-,LPRB,RCN,SRCH,TUR(0*/0*/-)",https://i.ibb.co/FKH1y5T/sm1-tank-destroyer-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Nova Cat, Draconis Combine","Clan Nova Cat, Draconis Combine, Republic of the Sphere","Clan Nova Cat, Draconis Combine, Kell Hounds, Lyran Commonwealth, Mercenary, Republic of the Sphere","Clan Nova Cat, Inner Sphere General, Kell Hounds, Mercenary","Clan Protectorate, Inner Sphere General, Kell Hounds, Mercenary"
SM Tank Destroyer SM1B,SM Tank Destroyer,SM1B,Striker,40,CV,2,"16""h",4,False,4,False,0,False,0,False,0,0,3,3,"BRA,LPRB,RCN,SRCH,TUR(0*/0*/-)",https://i.ibb.co/FKH1y5T/sm1-tank-destroyer-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons"
